Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
4.11_251.0689m/z,251.0688594,4.110983333,0.06885940000000801,True,True,0.6752650467844602,0.5264584333459149,False,False, 0um_Ce 250um_Ce cv insource,100.0,33.38891465222222,1.5236023020069964,0.5408695347331982,,6.643856189774724
0.80_841.2130m/z,841.2129686000003,0.7956333329999999,0.21296860000018114,True,True,0.4493389686183236,0.17025645769236591,True,True, 0um_Ce 250um_Ce Media,1.4188046618595769,14.662946620333333,1.1662212535493142,0.9928692484818328,0.8953687602204724,0.5046759757512901
0.85_299.1285m/z,299.1284597,0.85275,0.12845970000000762,True,True,0.36625712703474783,0.3280486162324238,False,False, 0um_Ce 250um_Ce Media cv insource,0.04918766018112509,108.30575512333333,2.0346515346668568,5.1485890026399765,,-4.345559760966269
2.86_138.0210m/z,138.0210285,2.859283333,0.02102849999999989,True,False,,,True,True, 0um_Ce 250um_Ce Blanks,100.0,39.73078184444445,1.599127111428053,1.8858404926554464,,6.643856189774724
1.24_171.1499m/z,171.149918,1.236716667,0.14991800000001376,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1135884463477357,114.89774409999998,2.060311501842857,0.37317690967865536,,0.1552161481928725
2.86_183.0652m/z,183.0651841,2.859283333,0.0651841000000104,True,True,0.3371961410528482,0.4240437550414072,False,True, 250um_Ce cv,,6.283966323222223,0.7982338489207766,,,
1.35_348.1770m/z,348.17702260000016,1.3509666669999998,0.17702260000010028,True,True,0.2125357313279904,0.107263748059289,True,False, 0um_Ce Media insource,0.03845560321430504,55.53827357999999,1.7445923754802668,4.584700907174646,,-4.700662366866215
3.04_316.1321m/z,316.132103,3.04355,0.13210299999997233,True,True,0.7185434640950359,0.8660335870101122,False,True, 0um_Ce 250um_Ce Media cv,0.023899344652224732,47.8305413888889,1.6797052966335435,5.489439031261119,,-5.38688513139917
0.72_641.3649m/z,641.3648842,0.724216667,0.3648842000000059,False,True,,,True,True, relfil,,,,,,
2.65_130.1595m/z,130.1595327,2.6526,0.15953269999999975,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9662475193289186,31.47461197222221,1.4979603847096383,0.0823166445708608,,-0.049535289711674174
0.81_1464.5098m/z,1464.509789,0.809916667,0.5097889999999552,True,True,0.4893147349860025,0.27566626909132497,False,True, 0um_Ce 250um_Ce Media cv,22.949869194764656,30.51516018222221,1.4845156540262714,2.973951224108008,,4.520414025755111
2.41_316.1900m/z,316.189974,2.410366667,0.18997400000000653,True,True,0.3869628864286044,0.3451257814153184,False,False, 0um_Ce 250um_Ce Media cv insource,0.017217640664288478,211.4220055,2.3251501881267957,9.596458773056057,,-5.859968726199775
3.14_436.1016n,437.1088271,3.136633333,0.10882709999998497,True,True,0.4420992950485069,0.09217167760152233,True,True, 0um_Ce 250um_Ce,100.0,509.4732386444445,2.7071213765381548,1.4582371880106428,1.301307390183905,6.643856189774724
2.94_441.1991m/z,441.1991293,2.944283333,0.1991292999999814,True,True,0.6274236509486351,0.6055484528729427,False,True, 0um_Ce 250um_Ce Media cv,3.6518135340102194,53.69798575333333,1.7299579953342104,0.8145659101463053,,1.868613101459399
0.62_224.1328m/z,224.132809,0.6178,0.13280900000000884,True,True,0.5934369091604559,0.5449820157578584,False,False, 0um_Ce 250um_Ce Media cv insource,0.0431060004287957,128.64059324444446,2.109378034219944,5.952844631694349,,-4.535967480870585
2.18_261.1396m/z,261.13955980000003,2.183133333,0.1395598000000291,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.2965225530329137,1075.5914777777778,3.0316473525241654,8.871752718317204,,-1.7537862568568983
3.14_393.0824m/z,393.0824336,3.136633333,0.08243360000000166,True,True,0.26064621373458885,0.07492243713616796,True,False, 0um_Ce 250um_Ce insource,100.0,343.8166426333333,2.5363268951226603,1.6913110326549918,,6.643856189774724
3.51_323.5462m/z,323.5462349,3.506566667,0.5462349000000017,True,True,0.4474515817257288,0.19465943794926185,True,True, 0um_Ce 250um_Ce,100.0,32.547003631111124,1.5125110123704684,0.4008318303630168,0.3740601104822757,6.643856189774724
0.65_192.0632m/z,192.0632057,0.653516667,0.06320569999999748,True,True,0.2555277263615527,0.22320591662720046,False,True, 0um_Ce 250um_Ce Media cv,0.4206857536842334,24.696611124444445,1.3926373633435791,2.9846129781880646,,-1.249185132110143
0.94_214.5493m/z,214.5492699,0.93775,0.549269900000013,True,True,0.34291403021071976,0.062435349975812036,True,True, 0um_Ce Media,0.1259976369797481,193.86885146666668,2.287508037429312,3.936113463670756,3.312769751165319,-2.9885314179047646
2.08_496.2440m/z,496.2440307,2.076,0.24403069999999616,True,True,0.8404483503567652,0.8987496449112908,False,True, 0um_Ce 250um_Ce Media cv,0.01653321423748584,74.19515707,1.8703755585618225,6.707987090356815,,-5.918488962198695
3.41_502.6114m/z,502.6113664,3.413733333,0.6113664000000085,True,True,0.7074824401879649,0.3505995309360724,False,True, 0um_Ce 250um_Ce cv,100.0,80.33689272222222,1.9049150300382984,0.530045606725055,,6.643856189774724
4.17_973.2177m/z,973.2176999,4.1681,0.21769989999995687,True,True,0.7653058154413506,0.5539816041939445,False,True, 0um_Ce 250um_Ce cv,100.0,19.322567511,1.2860648333514209,0.3679270396694667,,6.643856189774724
8.39_1594.1647m/z,1594.164731,8.385616667,0.16473100000007435,True,False,,,True,True, Blanks Media,0.01,1354.896419371111,3.1319060950517326,0.6944727790345551,,-6.643856189774724
1.21_129.0433n,130.050603,1.20815,0.05060299999999529,True,True,0.025591216711170275,0.02380287905911288,True,False, 0um_Ce 250um_Ce Media insource,1.7380963895008794,3720.907820111112,3.570648911162904,3.9304243559051217,,0.7975080918179646
2.17_304.1751m/z,304.1750733,2.16885,0.1750733000000082,True,True,0.029306539442616325,0.025631080648665084,True,False, 0um_Ce 250um_Ce Media insource,0.2958347819036719,1445.4660595555554,3.1600078986211435,7.4597246172598854,,-1.7571364118555188
1.21_385.1339m/z,385.1339485,1.20815,0.13394849999997405,True,True,0.2792079942612318,0.15557644677751645,True,True, 0um_Ce 250um_Ce Media,0.7028781207193039,22.84045866888889,1.3587048209121366,0.8166351442877958,0.7449419196327209,-0.5086535476633155
0.65_326.5803m/z,326.5802699,0.646366667,0.5802699000000189,True,True,0.9038790083970064,0.4274199920519049,False,True, 0um_Ce Media cv,36.47072895053172,122.08252719333336,2.0866535109020843,1.7892367252662658,,5.188667130393777
4.12_174.0470m/z,174.0470326,4.118116667,0.04703259999999432,True,True,0.11020731666609662,0.06259074862181488,True,False, 0um_Ce 250um_Ce insource,100.0,266.0396863664444,2.4249464271736803,0.993606838032587,,6.643856189774724
2.63_115.0759m/z,115.0758632,2.631183333,0.07586320000000057,True,True,0.3914335584738552,0.22662623596130485,False,True, 0um_Ce 250um_Ce cv,100.0,12.162791535444446,1.0850332632017836,0.6622435339067586,,6.643856189774724
3.75_310.1805m/z,310.18045960000006,3.74795,0.1804596000000629,True,True,0.30036560553994857,0.09855215289860383,True,True, 0um_Ce 250um_Ce,100.0,63.43550460555557,1.802332398865413,0.6616146933729542,0.6105801696987219,6.643856189774724
3.14_242.1028m/z,242.1028419,3.136633333,0.10284189999998716,True,True,0.15779956646144047,0.11967537587496845,True,True, 0um_Ce 250um_Ce,100.0,56.55728187,1.7524885291971497,0.7258400097995035,0.6651421694458918,6.643856189774724
2.00_593.2684m/z,593.2683534,1.998166667,0.2683534000000236,True,True,0.37965217217601216,0.06880656923228369,True,True, 0um_Ce 250um_Ce Media,13.409185787773426,57.042899311111114,1.7562015912269946,2.713317260395565,2.3405940400765095,3.7451497336507225
1.98_403.5505m/z,403.550546,1.983883333,0.5505459999999971,True,True,0.6059828793279278,0.3821176840523216,False,True, 0um_Ce 250um_Ce Media cv,0.02344097493348814,84.33666467222223,1.92601642163626,5.386992517798903,,-5.414823615643463
4.62_1136.3292m/z,1136.3291769999996,4.623133333,0.3291769999996177,True,True,0.03657025196552748,0.02659121704294293,True,True, 0um_Ce 250um_Ce,100.0,2059.8303774888886,3.3138314586440947,0.8933125674925331,0.8103383324277692,6.643856189774724
9.57_790.5497m/z,790.5497087,9.566216667,0.5497086999999965,True,False,,,True,True, 0um_Ce Blanks Media,0.5469395682172083,13501.142972666668,4.130370536325382,0.4449254473608341,,-0.8705466575728532
0.77_758.9948m/z,758.9948055,0.767066667,0.994805499999984,True,True,0.4011099392262021,0.3466903112927133,False,True, 0um_Ce 250um_Ce cv,100.0,31.93738624222221,1.5042993705680043,0.8824520281608552,,6.643856189774724
0.84_623.2667m/z,623.2666732999999,0.838483333,0.2666732999998658,True,True,0.9080862367648274,0.935571743010652,False,True, 0um_Ce 250um_Ce Media cv,0.02816624347080847,39.685252393333336,1.5986291467100269,5.913942461409298,,-5.149889025331329
1.21_303.1569m/z,303.1569309,1.20815,0.1569309000000203,False,True,,,True,True, relfil,,,,,,
4.11_279.0659m/z,279.0658954,4.110983333,0.06589539999998806,True,True,0.5104680089800427,0.2177633303693849,False,False, 0um_Ce 250um_Ce cv insource,100.0,62.617043692222225,1.7966925596325016,0.7328117028127907,,6.643856189774724
1.22_342.5880m/z,342.5879582,1.215283333,0.5879582000000028,True,True,0.10124076415052996,0.09213160483993664,True,True, 0um_Ce 250um_Ce Media,2.4050737898049053,113.16323766111113,2.0537053643614818,3.439524498201964,2.9231911608361933,1.266081157842512
1.05_97.9919m/z,97.99191744,1.05145,0.9919174399999946,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.5697004323656729,268.8280565,2.429474592310624,4.111837928796685,,-0.8117245937664287
1.91_290.1709m/z,290.1709318,1.905333333,0.1709318000000053,True,True,0.5402654048890907,0.6836256467268249,False,False, 0um_Ce 250um_Ce Media cv insource,0.015188591366191143,272.12141716666673,2.434762724033571,7.516169382723117,,-6.040868113433408
2.77_229.1012m/z,229.1012286,2.7733,0.1012286000000131,True,True,0.21273120236470733,0.16810652689095462,True,True, 0um_Ce 250um_Ce Media,0.4461891161603128,25.18674764,1.4011720907536107,3.657347051661781,3.0983929409361637,-1.1642727723699666
1.80_345.2070m/z,345.20700560000006,1.798916667,0.20700560000005908,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.015957275967325168,479.0553030888889,2.680385652120097,9.71898507594594,,-5.969641796600976
2.45_569.2804m/z,569.2803501,2.45335,0.2803500999999642,True,True,0.6547143948780241,0.6606762157897472,False,True, 0um_Ce 250um_Ce Media cv,0.010863061598440362,145.94965721111112,2.16420307930692,7.236349977567867,,-6.524425426374518
0.83_194.1393m/z,194.1393096,0.831333333,0.13930959999999004,True,True,0.4866753867224962,0.2472695917153153,False,False, 0um_Ce 250um_Ce Media cv insource,0.04601774829880951,37.73023146666666,1.5766894695102385,5.349382702797895,,-4.441665797208303
2.03_405.6854m/z,405.6854215,2.033166667,0.6854215000000181,True,True,0.20917319460038725,0.05976488237612487,True,False, 0um_Ce 250um_Ce Media insource,0.07351711024992245,87.68759146555556,1.9429381413784548,5.686420115673276,,-3.7657761303028585
2.55_227.0802n,228.087454,2.545483333,0.08745400000000814,True,True,0.5493439319227779,0.3411272109347687,False,True, 0um_Ce 250um_Ce cv,100.0,196.16354506666667,2.292618301477082,1.4159267070883546,,6.643856189774724
3.83_284.0688m/z,284.068781,3.83365,0.06878100000000131,True,True,0.5809226604921518,0.241553328935192,False,True, 0um_Ce 250um_Ce cv,100.0,12.846558157222226,1.1087867873134216,0.7621785637771531,,6.643856189774724
2.42_224.0922m/z,224.09216,2.41765,0.0921600000000069,True,True,0.9210024086448466,0.8719371200643147,False,False, 0um_Ce 250um_Ce Media cv insource,1.9292293667658893,27.592556934444445,1.4407919473463948,0.2130666592401852,,0.9480246761107749
2.83_775.8040m/z,775.8039794,2.830716667,0.8039794000000029,True,True,0.29467456993795343,0.22099905168847991,False,True, 0um_Ce cv,100.0,138.90805614166666,2.1427274339047324,0.6408305616357167,,6.643856189774724
0.84_319.1460n,639.2400393999999,0.838483333,0.2400393999998869,True,True,0.3494804799115301,0.3112246415160585,False,True, 0um_Ce 250um_Ce Media cv,0.35705795116824945,33.27372329000001,1.5221014006231877,2.149766972816879,,-1.4857698495461897
9.94_943.7135m/z,943.7135226,9.936316667,0.713522600000033,True,False,,,True,True, Blanks Media,0.03658411208254004,20063.74615866667,4.302412024603786,1.1863402721664489,,-4.772638945533694
2.82_786.7994m/z,786.7993576,2.823583333,0.7993576000000076,True,True,0.4177182476432724,0.3213151482573931,False,True, 0um_Ce 250um_Ce cv,100.0,33.97449434555555,1.5311530016938864,1.3774667103131568,,6.643856189774724
8.39_832.5811m/z,832.5810586,8.385616667,0.5810586000000058,True,False,,,True,True, Blanks Media,0.01,6812.811361244443,3.8333263640010737,0.6992761648487704,,-6.643856189774724
2.81_424.6532m/z,424.6532172,2.8093,0.6532171999999719,True,True,0.7620163532764653,0.5666712081795855,False,True, 0um_Ce 250um_Ce cv,78.97387206722706,111.63443368333333,2.047798173562916,0.8277856297082484,,6.303303521925817
0.81_1487.4957m/z,1487.495716,0.809916667,0.4957159999999021,True,True,0.37794732712109,0.1830783906481049,True,True, 0um_Ce 250um_Ce Media,15.049047126338847,76.86178980111113,1.8857104932131088,4.595426589163237,3.8367195060609136,3.9116002363822164
