,,,,average
2.82_332.2187m/z,332.2187185,2.816433333,Blanks,0.0
2.82_332.2187m/z,332.2187185,2.816433333,Media,231.75253335555556
2.82_491.2533m/z,491.25333160000014,2.816433333,0um_Ce,0.0
2.82_491.2533m/z,491.25333160000014,2.816433333,250um_Ce,0.6565052115555555
2.82_491.2533m/z,491.25333160000014,2.816433333,Blanks,0.0
2.82_491.2533m/z,491.25333160000014,2.816433333,Media,68.77999608555555
2.82_520.2206m/z,520.2205901000002,2.823583333,0um_Ce,46.551522750000004
2.82_520.2206m/z,520.2205901000002,2.823583333,250um_Ce,34.47616919888889
2.82_520.2206m/z,520.2205901000002,2.823583333,Blanks,0.0
2.82_520.2206m/z,520.2205901000002,2.823583333,Media,5.156537801444444
2.82_561.3042m/z,561.3042021000001,2.816433333,0um_Ce,0.0
2.82_561.3042m/z,561.3042021000001,2.816433333,250um_Ce,0.18349967333333336
2.82_561.3042m/z,561.3042021000001,2.816433333,Blanks,0.0
2.82_561.3042m/z,561.3042021000001,2.816433333,Media,44.85280878333333
2.82_760.8505m/z,760.8505034,2.823583333,0um_Ce,816.1531939222223
2.82_760.8505m/z,760.8505034,2.823583333,250um_Ce,179.08832064444445
2.82_760.8505m/z,760.8505034,2.823583333,Blanks,0.0
2.82_760.8505m/z,760.8505034,2.823583333,Media,0.0
2.82_771.8412m/z,771.8411785000003,2.823583333,0um_Ce,282.05858925555555
2.82_771.8412m/z,771.8411785000003,2.823583333,250um_Ce,171.0632621888889
2.82_771.8412m/z,771.8411785000003,2.823583333,Blanks,0.0
2.82_771.8412m/z,771.8411785000003,2.823583333,Media,0.2163933647777778
2.82_786.7994m/z,786.7993576,2.823583333,0um_Ce,33.97449434555555
2.82_786.7994m/z,786.7993576,2.823583333,250um_Ce,9.672745004222223
2.82_786.7994m/z,786.7993576,2.823583333,Blanks,0.0
2.82_786.7994m/z,786.7993576,2.823583333,Media,0.0
2.83_219.1126m/z,219.1126019,2.830716667,0um_Ce,36.35664272444444
2.83_219.1126m/z,219.1126019,2.830716667,250um_Ce,29.91501929111111
2.83_219.1126m/z,219.1126019,2.830716667,Blanks,0.0
2.83_219.1126m/z,219.1126019,2.830716667,Media,33.45637783888889
2.83_266.6660m/z,266.6660081,2.830716667,0um_Ce,0.0
2.83_266.6660m/z,266.6660081,2.830716667,250um_Ce,0.0
2.83_266.6660m/z,266.6660081,2.830716667,Blanks,0.0
2.83_266.6660m/z,266.6660081,2.830716667,Media,7.849972393000001
2.83_288.1234m/z,288.1233626,2.830716667,0um_Ce,28.320110167777774
2.83_288.1234m/z,288.1233626,2.830716667,250um_Ce,244.00637114444442
2.83_288.1234m/z,288.1233626,2.830716667,Blanks,0.0
2.83_288.1234m/z,288.1233626,2.830716667,Media,14.590445922333332
2.83_340.1881m/z,340.1881075,2.830716667,0um_Ce,15.937909638888888
2.83_340.1881m/z,340.1881075,2.830716667,250um_Ce,14.733205250000003
2.83_340.1881m/z,340.1881075,2.830716667,Blanks,0.0
2.83_340.1881m/z,340.1881075,2.830716667,Media,16.91717323
2.83_389.5118m/z,389.5118102,2.830716667,0um_Ce,2.803598777111111
2.83_389.5118m/z,389.5118102,2.830716667,250um_Ce,234.41893867777776
2.83_389.5118m/z,389.5118102,2.830716667,Blanks,0.13306473233333335
2.83_389.5118m/z,389.5118102,2.830716667,Media,12.354583670666669
2.83_504.2779m/z,504.2778534,2.830716667,0um_Ce,0.0
2.83_504.2779m/z,504.2778534,2.830716667,250um_Ce,1.3621608982222222
2.83_504.2779m/z,504.2778534,2.830716667,Blanks,0.0
2.83_504.2779m/z,504.2778534,2.830716667,Media,41.79541570666667
2.83_775.8040m/z,775.8039794,2.830716667,0um_Ce,138.90805614166666
2.83_775.8040m/z,775.8039794,2.830716667,250um_Ce,0.0
2.83_775.8040m/z,775.8039794,2.830716667,Blanks,0.0
2.83_775.8040m/z,775.8039794,2.830716667,Media,0.0
2.84_164.0713m/z,164.0712841,2.837866667,0um_Ce,90.88588234444444
2.84_164.0713m/z,164.0712841,2.837866667,250um_Ce,83.56478941777777
2.84_164.0713m/z,164.0712841,2.837866667,Blanks,0.0
2.84_164.0713m/z,164.0712841,2.837866667,Media,99.88910943000002
2.84_262.1017m/z,262.1017003,2.837866667,0um_Ce,46.56465179111112
2.84_262.1017m/z,262.1017003,2.837866667,250um_Ce,64.25145311111112
2.84_262.1017m/z,262.1017003,2.837866667,Blanks,0.0
2.84_262.1017m/z,262.1017003,2.837866667,Media,109.9228692388889
2.84_277.1536m/z,277.1535832,2.837866667,0um_Ce,0.49389647777777773
2.84_277.1536m/z,277.1535832,2.837866667,250um_Ce,11.696386299555556
2.84_277.1536m/z,277.1535832,2.837866667,Blanks,0.0
2.84_277.1536m/z,277.1535832,2.837866667,Media,27.825464202222225
2.85_151.0364m/z,151.0364465,2.845,0um_Ce,23.021720706666667
2.85_151.0364m/z,151.0364465,2.845,250um_Ce,27.209100858888885
2.85_151.0364m/z,151.0364465,2.845,Blanks,14.975282056333334
2.85_151.0364m/z,151.0364465,2.845,Media,28.25418192222222
2.85_224.0923m/z,224.0922793,2.845,0um_Ce,1.860293320666667
2.85_224.0923m/z,224.0922793,2.845,250um_Ce,26.996569538888888
2.85_224.0923m/z,224.0922793,2.845,Blanks,0.0
2.85_224.0923m/z,224.0922793,2.845,Media,0.004569441555555556
2.85_302.2081m/z,302.2080872,2.845,0um_Ce,9.798935030333332
2.85_302.2081m/z,302.2080872,2.845,250um_Ce,56.82556432444445
2.85_302.2081m/z,302.2080872,2.845,Blanks,0.0
2.85_302.2081m/z,302.2080872,2.845,Media,293.5522191777778
2.85_316.2240m/z,316.2240382,2.845,0um_Ce,38.937599230000004
2.85_316.2240m/z,316.2240382,2.845,250um_Ce,31.59407282111111
2.85_316.2240m/z,316.2240382,2.845,Blanks,87.22164792666666
2.85_316.2240m/z,316.2240382,2.845,Media,238.38534942222222
2.85_477.2386m/z,477.238629,2.845,0um_Ce,0.13712161422222222
2.85_477.2386m/z,477.238629,2.845,250um_Ce,1.3353706884444447
2.85_477.2386m/z,477.238629,2.845,Blanks,0.0
2.85_477.2386m/z,477.238629,2.845,Media,123.24866115555557
2.85_481.2617m/z,481.2617463,2.845,0um_Ce,101.47662496444445
2.85_481.2617m/z,481.2617463,2.845,250um_Ce,105.12536064444446
2.85_481.2617m/z,481.2617463,2.845,Blanks,78.6058397
2.85_481.2617m/z,481.2617463,2.845,Media,163.11140524444443
2.85_505.6962m/z,505.6961698,2.85215,0um_Ce,4.233206918
2.85_505.6962m/z,505.6961698,2.85215,250um_Ce,171.10106905555554
2.85_505.6962m/z,505.6961698,2.85215,Blanks,0.0
2.85_505.6962m/z,505.6961698,2.85215,Media,2.8206497021111114
2.85_510.2172m/z,510.21719180000014,2.85215,0um_Ce,9.593881242111111
2.85_510.2172m/z,510.21719180000014,2.85215,250um_Ce,303.2870045888889
2.85_510.2172m/z,510.21719180000014,2.85215,Blanks,0.0
2.85_510.2172m/z,510.21719180000014,2.85215,Media,1.3420933931111112
2.85_515.5429m/z,515.5428695,2.845,0um_Ce,3.6936871748888893
2.85_515.5429m/z,515.5428695,2.845,250um_Ce,21.762427590111113
2.85_515.5429m/z,515.5428695,2.845,Blanks,0.0
2.85_515.5429m/z,515.5428695,2.845,Media,0.0
2.85_521.7525m/z,521.7525,2.845,0um_Ce,0.0
2.85_521.7525m/z,521.7525,2.845,250um_Ce,0.0
2.85_521.7525m/z,521.7525,2.845,Blanks,0.0
2.85_521.7525m/z,521.7525,2.845,Media,14.900309713
2.85_522.2596m/z,522.259558,2.85215,0um_Ce,0.0
2.85_522.2596m/z,522.259558,2.85215,250um_Ce,0.8156127029999999
2.85_522.2596m/z,522.259558,2.85215,Blanks,0.0
2.85_522.2596m/z,522.259558,2.85215,Media,46.58134329222222
2.85_745.8468m/z,745.8468212,2.85215,0um_Ce,58.62295264111111
2.85_745.8468m/z,745.8468212,2.85215,250um_Ce,1052.1031610555553
2.85_745.8468m/z,745.8468212,2.85215,Blanks,0.0
2.85_745.8468m/z,745.8468212,2.85215,Media,0.0
2.85_756.8383m/z,756.8382985000003,2.85215,0um_Ce,4.528979409555556
2.85_756.8383m/z,756.8382985000003,2.85215,250um_Ce,420.6486233333333
2.85_756.8383m/z,756.8382985000003,2.85215,Blanks,0.0
2.85_756.8383m/z,756.8382985000003,2.85215,Media,0.3838715228888889
2.85_764.8205m/z,764.8204936000003,2.845,0um_Ce,8.612206327666668
2.85_764.8205m/z,764.8204936000003,2.845,250um_Ce,25.20005974511111
2.85_764.8205m/z,764.8204936000003,2.845,Blanks,0.0
2.85_764.8205m/z,764.8204936000003,2.845,Media,0.0
2.86_129.0156m/z,129.0156256,2.859283333,0um_Ce,38.50674808777778
2.86_129.0156m/z,129.0156256,2.859283333,250um_Ce,15.53686402888889
2.86_129.0156m/z,129.0156256,2.859283333,Blanks,16.914826183
2.86_129.0156m/z,129.0156256,2.859283333,Media,15.690484391111113
2.86_138.0210m/z,138.0210285,2.859283333,0um_Ce,39.730781844444444
2.86_138.0210m/z,138.0210285,2.859283333,250um_Ce,1.4308859876666666
2.86_138.0210m/z,138.0210285,2.859283333,Blanks,2.222562144333333
2.86_138.0210m/z,138.0210285,2.859283333,Media,0.20478869322222223
2.86_183.0652m/z,183.0651841,2.859283333,0um_Ce,0.0
2.86_183.0652m/z,183.0651841,2.859283333,250um_Ce,6.283966323222223
2.86_183.0652m/z,183.0651841,2.859283333,Blanks,0.0
2.86_183.0652m/z,183.0651841,2.859283333,Media,0.0
2.86_374.2294m/z,374.2294322,2.859283333,0um_Ce,12.771461247888888
2.86_374.2294m/z,374.2294322,2.859283333,250um_Ce,13.080533662222223
2.86_374.2294m/z,374.2294322,2.859283333,Blanks,0.0
2.86_374.2294m/z,374.2294322,2.859283333,Media,160.8226109888889
2.86_516.2435m/z,516.2435007,2.859283333,0um_Ce,48.168721472777776
2.86_516.2435m/z,516.2435007,2.859283333,250um_Ce,8.068069392555556
2.86_516.2435m/z,516.2435007,2.859283333,Blanks,0.0
2.86_516.2435m/z,516.2435007,2.859283333,Media,16.051472118666666
2.87_383.5087m/z,383.5086738,2.872866667,0um_Ce,0.0
2.87_383.5087m/z,383.5086738,2.872866667,250um_Ce,316.88257799999997
2.87_383.5087m/z,383.5086738,2.872866667,Blanks,0.0
2.87_383.5087m/z,383.5086738,2.872866667,Media,0.21476643066666667
2.88_287.5652m/z,287.5651805,2.88,0um_Ce,10.672014338000002
2.88_287.5652m/z,287.5651805,2.88,250um_Ce,60.832267107777774
2.88_287.5652m/z,287.5651805,2.88,Blanks,0.0
2.88_287.5652m/z,287.5651805,2.88,Media,0.0
2.88_477.1405m/z,477.14051,2.88,0um_Ce,21.89500456088889
2.88_477.1405m/z,477.14051,2.88,250um_Ce,111.01164496777778
2.88_477.1405m/z,477.14051,2.88,Blanks,0.0
2.88_477.1405m/z,477.14051,2.88,Media,0.22410898477777777
2.88_494.1462n,495.1534316,2.88,0um_Ce,50.67015060333333
2.88_494.1462n,495.1534316,2.88,250um_Ce,124.76064798888889
2.88_494.1462n,495.1534316,2.88,Blanks,0.033378046333333335
2.88_494.1462n,495.1534316,2.88,Media,0.9858988593333334
2.88_674.3437m/z,674.3437387,2.88,0um_Ce,0.0
2.88_674.3437m/z,674.3437387,2.88,250um_Ce,0.0
2.88_674.3437m/z,674.3437387,2.88,Blanks,0.0
2.88_674.3437m/z,674.3437387,2.88,Media,58.96320584888889
2.88_685.3442m/z,685.3442223999998,2.88,0um_Ce,0.4947668224444444
2.88_685.3442m/z,685.3442223999998,2.88,250um_Ce,0.3412408155555556
2.88_685.3442m/z,685.3442223999998,2.88,Blanks,0.0
2.88_685.3442m/z,685.3442223999998,2.88,Media,19.008938500444444
2.89_161.0420m/z,161.0420449,2.894283333,0um_Ce,53.629252135222224
2.89_161.0420m/z,161.0420449,2.894283333,250um_Ce,0.0
2.89_161.0420m/z,161.0420449,2.894283333,Blanks,0.0
2.89_161.0420m/z,161.0420449,2.894283333,Media,0.3079648511111111
2.89_623.1547m/z,623.1547347999998,2.88715,0um_Ce,0.0
2.89_623.1547m/z,623.1547347999998,2.88715,250um_Ce,63.06546805777777
2.89_623.1547m/z,623.1547347999998,2.88715,Blanks,0.0
2.89_623.1547m/z,623.1547347999998,2.88715,Media,0.0
2.90_318.1823m/z,318.1823108,2.901433333,0um_Ce,8.217762169111111
2.90_318.1823m/z,318.1823108,2.901433333,250um_Ce,8.226130036555555
2.90_318.1823m/z,318.1823108,2.901433333,Blanks,5.360635263333333
2.90_318.1823m/z,318.1823108,2.901433333,Media,388.08047138888884
2.90_720.3311m/z,720.3310576,2.901433333,0um_Ce,0.0
2.90_720.3311m/z,720.3310576,2.901433333,250um_Ce,0.0
2.90_720.3311m/z,720.3310576,2.901433333,Blanks,0.0
2.90_720.3311m/z,720.3310576,2.901433333,Media,95.01574368333333
2.91_533.2710m/z,533.2709829,2.908566667,0um_Ce,0.0
2.91_533.2710m/z,533.2709829,2.908566667,250um_Ce,0.07429034511111111
2.91_533.2710m/z,533.2709829,2.908566667,Blanks,0.0
2.91_533.2710m/z,533.2709829,2.908566667,Media,33.70748296333333
2.92_484.7515m/z,484.7514738,2.915716667,0um_Ce,0.0
2.92_484.7515m/z,484.7514738,2.915716667,250um_Ce,0.0
2.92_484.7515m/z,484.7514738,2.915716667,Blanks,0.0
2.92_484.7515m/z,484.7514738,2.915716667,Media,38.010626269999996
2.92_525.2886m/z,525.2886446,2.92285,0um_Ce,117.75654655555557
2.92_525.2886m/z,525.2886446,2.92285,250um_Ce,117.70450005555556
2.92_525.2886m/z,525.2886446,2.92285,Blanks,80.18105069999999
2.92_525.2886m/z,525.2886446,2.92285,Media,152.64750251111113
2.93_387.1826m/z,387.1826115,2.93,0um_Ce,0.1551664588888889
2.93_387.1826m/z,387.1826115,2.93,250um_Ce,108.4538222588889
2.93_387.1826m/z,387.1826115,2.93,Blanks,0.0
2.93_387.1826m/z,387.1826115,2.93,Media,1.0075548523333333
2.93_679.2276m/z,679.2275904,2.93,0um_Ce,0.2893337673333333
2.93_679.2276m/z,679.2275904,2.93,250um_Ce,31.720983792222224
2.93_679.2276m/z,679.2275904,2.93,Blanks,0.0
2.93_679.2276m/z,679.2275904,2.93,Media,0.0
2.94_145.0362m/z,145.036157,2.937133333,0um_Ce,80.82580213
2.94_145.0362m/z,145.036157,2.937133333,250um_Ce,87.81595194222223
2.94_145.0362m/z,145.036157,2.937133333,Blanks,64.12761441666667
2.94_145.0362m/z,145.036157,2.937133333,Media,72.71619310111112
2.94_151.0760m/z,151.0760174,2.944283333,0um_Ce,77.23853184777778
2.94_151.0760m/z,151.0760174,2.944283333,250um_Ce,419.51621074444444
2.94_151.0760m/z,151.0760174,2.944283333,Blanks,0.0
2.94_151.0760m/z,151.0760174,2.944283333,Media,0.0
2.94_209.1052n,210.112519,2.944283333,0um_Ce,796.4313081707778
2.94_209.1052n,210.112519,2.944283333,250um_Ce,3136.2767655244443
2.94_209.1052n,210.112519,2.944283333,Blanks,0.0
2.94_209.1052n,210.112519,2.944283333,Media,153.29154173644443
2.94_300.1744n,601.3561324,2.944283333,0um_Ce,437.08110262222226
2.94_300.1744n,601.3561324,2.944283333,250um_Ce,192.6298034888889
2.94_300.1744n,601.3561324,2.944283333,Blanks,0.0
2.94_300.1744n,601.3561324,2.944283333,Media,4.989820702555556
2.94_320.1555m/z,320.1555051,2.944283333,0um_Ce,128.16623184222223
2.94_320.1555m/z,320.1555051,2.944283333,250um_Ce,54.02910603666666
2.94_320.1555m/z,320.1555051,2.944283333,Blanks,0.0
2.94_320.1555m/z,320.1555051,2.944283333,Media,0.0
2.94_342.2398m/z,342.2397907,2.937133333,0um_Ce,0.0
2.94_342.2398m/z,342.2397907,2.937133333,250um_Ce,0.0
2.94_342.2398m/z,342.2397907,2.937133333,Blanks,0.0
2.94_342.2398m/z,342.2397907,2.937133333,Media,120.5069527
2.94_360.2129m/z,360.2128682,2.944283333,0um_Ce,34.52129202333334
2.94_360.2129m/z,360.2128682,2.944283333,250um_Ce,32.00295961222222
2.94_360.2129m/z,360.2128682,2.944283333,Blanks,3.3838806153333336
2.94_360.2129m/z,360.2128682,2.944283333,Media,43.76677851444445
2.94_380.2178m/z,380.2177812,2.937133333,0um_Ce,0.17375104855555554
2.94_380.2178m/z,380.2177812,2.937133333,250um_Ce,0.16121215811111114
2.94_380.2178m/z,380.2177812,2.937133333,Blanks,0.0
2.94_380.2178m/z,380.2177812,2.937133333,Media,45.84988923111111
2.94_441.1991m/z,441.1991293,2.944283333,0um_Ce,3.2827987303333335
2.94_441.1991m/z,441.1991293,2.944283333,250um_Ce,53.697985753333334
2.94_441.1991m/z,441.1991293,2.944283333,Blanks,0.0
2.94_441.1991m/z,441.1991293,2.944283333,Media,0.8989502612222222
2.95_165.5581m/z,165.5580584,2.951416667,0um_Ce,40.68783771333333
2.95_165.5581m/z,165.5580584,2.951416667,250um_Ce,74.67933972888889
2.95_165.5581m/z,165.5580584,2.951416667,Blanks,0.0
2.95_165.5581m/z,165.5580584,2.951416667,Media,23.98574995555556
2.95_168.1021m/z,168.1021105,2.951416667,0um_Ce,0.670300945777778
2.95_168.1021m/z,168.1021105,2.951416667,250um_Ce,28.801418975555553
2.95_168.1021m/z,168.1021105,2.951416667,Blanks,0.0
2.95_168.1021m/z,168.1021105,2.951416667,Media,0.0
2.96_178.5502m/z,178.55023490000005,2.958566667,0um_Ce,0.05473108366666666
2.96_178.5502m/z,178.55023490000005,2.958566667,250um_Ce,0.0
2.96_178.5502m/z,178.55023490000005,2.958566667,Blanks,0.064052209
2.96_178.5502m/z,178.55023490000005,2.958566667,Media,51.26077536555556
2.96_196.0955m/z,196.0955216,2.958566667,0um_Ce,25.464697666666666
2.96_196.0955m/z,196.0955216,2.958566667,250um_Ce,25.163897583333334
2.96_196.0955m/z,196.0955216,2.958566667,Blanks,0.0
2.96_196.0955m/z,196.0955216,2.958566667,Media,0.0
2.96_276.1122n,277.11945760000003,2.958566667,0um_Ce,0.0
2.96_276.1122n,277.11945760000003,2.958566667,250um_Ce,0.49345437999999997
2.96_276.1122n,277.11945760000003,2.958566667,Blanks,0.0
2.96_276.1122n,277.11945760000003,2.958566667,Media,387.1985908
2.96_393.2127m/z,393.2127055,2.958566667,0um_Ce,0.0
2.96_393.2127m/z,393.2127055,2.958566667,250um_Ce,0.0
2.96_393.2127m/z,393.2127055,2.958566667,Blanks,0.0
2.96_393.2127m/z,393.2127055,2.958566667,Media,19.459917436666668
2.96_566.1336m/z,566.1336048,2.958566667,0um_Ce,238.45720606666669
2.96_566.1336m/z,566.1336048,2.958566667,250um_Ce,943.8350516777778
2.96_566.1336m/z,566.1336048,2.958566667,Blanks,0.0
2.96_566.1336m/z,566.1336048,2.958566667,Media,0.0
2.96_91.0547m/z,91.05466521,2.958566667,0um_Ce,0.0
2.96_91.0547m/z,91.05466521,2.958566667,250um_Ce,12.342681424777778
2.96_91.0547m/z,91.05466521,2.958566667,Blanks,0.0
2.96_91.0547m/z,91.05466521,2.958566667,Media,0.0
2.97_199.0634m/z,199.0634174,2.972833333,0um_Ce,0.0
2.97_199.0634m/z,199.0634174,2.972833333,250um_Ce,0.27479224966666665
2.97_199.0634m/z,199.0634174,2.972833333,Blanks,0.19630645
2.97_199.0634m/z,199.0634174,2.972833333,Media,26.640779563333336
2.97_343.2481n,344.2553827,2.972833333,0um_Ce,8.163243479444443
2.97_343.2481n,344.2553827,2.972833333,250um_Ce,7.65430614788889
2.97_343.2481n,344.2553827,2.972833333,Blanks,18.001767756666666
2.97_343.2481n,344.2553827,2.972833333,Media,415.59058367777783
2.99_251.1029m/z,251.1029293,2.994266667,0um_Ce,35.515170795555555
2.99_251.1029m/z,251.1029293,2.994266667,250um_Ce,55.81911894666666
2.99_251.1029m/z,251.1029293,2.994266667,Blanks,0.0
2.99_251.1029m/z,251.1029293,2.994266667,Media,0.5820466804444445
2.99_569.3148m/z,569.3148246000002,2.994266667,0um_Ce,93.77445517222223
2.99_569.3148m/z,569.3148246000002,2.994266667,250um_Ce,81.78529306
2.99_569.3148m/z,569.3148246000002,2.994266667,Blanks,73.58162273333333
2.99_569.3148m/z,569.3148246000002,2.994266667,Media,115.03812458888889
2.99_840.3681m/z,840.3681193,2.994266667,0um_Ce,88.71058927444444
2.99_840.3681m/z,840.3681193,2.994266667,250um_Ce,0.0
2.99_840.3681m/z,840.3681193,2.994266667,Blanks,0.0
2.99_840.3681m/z,840.3681193,2.994266667,Media,0.0
3.00_336.1922m/z,336.1921708,3.0014,0um_Ce,0.0
3.00_336.1922m/z,336.1921708,3.0014,250um_Ce,0.43926133288888886
3.00_336.1922m/z,336.1921708,3.0014,Blanks,0.0
3.00_336.1922m/z,336.1921708,3.0014,Media,61.71478035888888
3.00_350.2068m/z,350.2067667,3.0014,0um_Ce,0.0
3.00_350.2068m/z,350.2067667,3.0014,250um_Ce,0.0
3.00_350.2068m/z,350.2067667,3.0014,Blanks,0.0
3.00_350.2068m/z,350.2067667,3.0014,Media,27.973996994444445
3.00_358.1303m/z,358.1302938,3.0014,0um_Ce,34.76654782
3.00_358.1303m/z,358.1302938,3.0014,250um_Ce,3.4420592186666674
3.00_358.1303m/z,358.1302938,3.0014,Blanks,0.0
3.00_358.1303m/z,358.1302938,3.0014,Media,0.41291447033333334
3.00_485.1097m/z,485.1096779,3.0014,0um_Ce,21.411896658111115
3.00_485.1097m/z,485.1096779,3.0014,250um_Ce,139.66284424444444
3.00_485.1097m/z,485.1096779,3.0014,Blanks,0.0
3.00_485.1097m/z,485.1096779,3.0014,Media,0.0
3.00_573.2309m/z,573.2309437999999,3.0014,0um_Ce,11.627595327777778
3.00_573.2309m/z,573.2309437999999,3.0014,250um_Ce,0.0
3.00_573.2309m/z,573.2309437999999,3.0014,Blanks,0.0
3.00_573.2309m/z,573.2309437999999,3.0014,Media,0.07217817744444445
3.00_930.2573n,931.2645713,3.0014,0um_Ce,36.27924289111112
3.00_930.2573n,931.2645713,3.0014,250um_Ce,331.2196631555556
3.00_930.2573n,931.2645713,3.0014,Blanks,0.0
3.00_930.2573n,931.2645713,3.0014,Media,0.0
3.01_313.1551m/z,313.1551112,3.00855,0um_Ce,0.0
3.01_313.1551m/z,313.1551112,3.00855,250um_Ce,0.0
3.01_313.1551m/z,313.1551112,3.00855,Blanks,0.0
3.01_313.1551m/z,313.1551112,3.00855,Media,47.97474492
3.02_461.1087m/z,461.1086964,3.015683333,0um_Ce,82.14461651333333
3.02_461.1087m/z,461.1086964,3.015683333,250um_Ce,30.961617965555558
3.02_461.1087m/z,461.1086964,3.015683333,Blanks,0.0
3.02_461.1087m/z,461.1086964,3.015683333,Media,0.0
3.02_523.2557m/z,523.2557456999998,3.015683333,0um_Ce,0.0
3.02_523.2557m/z,523.2557456999998,3.015683333,250um_Ce,0.0
3.02_523.2557m/z,523.2557456999998,3.015683333,Blanks,0.0
3.02_523.2557m/z,523.2557456999998,3.015683333,Media,21.144352837777777
3.02_577.2905m/z,577.2904894999998,3.015683333,0um_Ce,0.0
3.02_577.2905m/z,577.2904894999998,3.015683333,250um_Ce,0.0
3.02_577.2905m/z,577.2904894999998,3.015683333,Blanks,0.0
3.02_577.2905m/z,577.2904894999998,3.015683333,Media,28.805393302222225
3.04_147.5609m/z,147.56094840000003,3.0364,0um_Ce,4.733004899555556
3.04_147.5609m/z,147.56094840000003,3.0364,250um_Ce,7.971639790666667
3.04_147.5609m/z,147.56094840000003,3.0364,Blanks,0.0
3.04_147.5609m/z,147.56094840000003,3.0364,Media,1.7795242949999999
3.04_166.0762m/z,166.0761608,3.0364,0um_Ce,86.66121494777776
3.04_166.0762m/z,166.0761608,3.0364,250um_Ce,83.27727783444443
3.04_166.0762m/z,166.0761608,3.0364,Blanks,0.0
3.04_166.0762m/z,166.0761608,3.0364,Media,94.82618204444445
3.04_186.5897m/z,186.5896759,3.0364,0um_Ce,73.92616613555555
3.04_186.5897m/z,186.5896759,3.0364,250um_Ce,64.520007
3.04_186.5897m/z,186.5896759,3.0364,Blanks,0.0
3.04_186.5897m/z,186.5896759,3.0364,Media,79.09635101666667
3.04_196.0950m/z,196.095032,3.0364,0um_Ce,23.984113103333332
3.04_196.0950m/z,196.095032,3.0364,250um_Ce,36.42968387777778
3.04_196.0950m/z,196.095032,3.0364,Blanks,0.0
3.04_196.0950m/z,196.095032,3.0364,Media,14.504431774444447
3.04_211.1447m/z,211.1446734,3.0364,0um_Ce,630.4512529
3.04_211.1447m/z,211.1446734,3.0364,250um_Ce,619.4223035
3.04_211.1447m/z,211.1446734,3.0364,Blanks,0.0
3.04_211.1447m/z,211.1446734,3.0364,Media,640.9588506111112
3.04_304.5977m/z,304.5977386,3.0364,0um_Ce,50.48325757222222
3.04_304.5977m/z,304.5977386,3.0364,250um_Ce,9.255146243222223
3.04_304.5977m/z,304.5977386,3.0364,Blanks,0.0
3.04_304.5977m/z,304.5977386,3.0364,Media,0.007377593333333334
3.04_316.1321m/z,316.132103,3.04355,0um_Ce,1.1431185935555555
3.04_316.1321m/z,316.132103,3.04355,250um_Ce,1.3889869795555556
3.04_316.1321m/z,316.132103,3.04355,Blanks,0.0
3.04_316.1321m/z,316.132103,3.04355,Media,47.83054138888889
