Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
2.64_335.7020m/z,335.7019771,2.638316667,0.7019771000000219,True,True,0.1862827390272669,0.18917764970389087,True,True, Media,0.01,15.019126464444444,1.1766446741659038,1.723417220704108,0.01890526543253879,0.029731357603308868,1.5267852594407332
2.35_610.3177m/z,610.3176505,2.346683333,0.3176505000000134,True,True,0.2055440422448381,0.12274407075565068,True,True, 250um_Ce Media,0.01,43.45469248222222,1.638036680879014,1.724242109430963,0.018869391295948553,0.029725753411425804,1.5268671291978073
4.14_269.0343m/z,269.0342849,4.139533333,0.03428489999998874,True,True,0.02594658961619165,0.024078537844703617,True,True, 0um_Ce 250um_Ce,100.0,597.5344844444444,2.7763629740080784,1.7427002788094932,0.018084217479608745,0.028537701683087557,1.544581006222952
0.72_64.0165m/z,64.01653449,0.7170833329999999,0.01653448999999796,True,True,0.051429248110148665,0.04827209506197062,True,True, 0um_Ce 250um_Ce Media,1.159712388966646,67.32786901111109,1.8281948688662613,1.7608024662522517,0.017345927775227466,0.027419679644689467,1.5619376235565847
0.94_189.0374m/z,189.0373989,0.9448833329999999,0.037398899999999465,True,True,0.17722444186492528,0.18335663904281965,True,True, 0um_Ce 250um_Ce Media,4.15541000336315,157.716233975,2.1978763982299743,1.7664254516574496,0.017122790708623766,0.027113541225359493,1.5668137567022251
2.55_271.1766m/z,271.17663980000003,2.552633333,0.1766398000000322,True,True,0.07611141380331145,0.07957131252123402,True,True, 0um_Ce 250um_Ce Media,0.8035118350962651,101.68870829,2.0072727307044067,1.7748540897901055,0.016793681417996097,0.026638253283717946,1.5744942560074875
0.71_786.8272m/z,786.8271744,0.7099333329999999,0.8271743999999899,True,True,0.06344338766241565,0.06748862811654054,True,True, 0um_Ce 250um_Ce Media,1.151990984934977,131.62990223333335,2.119354558729081,1.7756798101729483,0.016761782069782506,0.026633574273229543,1.5745705465548292
2.66_229.0650m/z,229.0649946,2.65975,0.06499460000000568,True,True,0.03972369941361245,0.03907482077223953,True,True, 0um_Ce 250um_Ce Media,0.894014158438255,177.20491321111115,2.2484757590346267,1.7883144241842823,0.016281168680496682,0.025914662951655617,1.586454435259256
3.07_376.2251m/z,376.2250622,3.072366667,0.2250622000000249,True,True,0.29472002741951225,0.09548267033462901,True,True, Media,0.01,55.524042234444465,1.7444810758943845,1.79283660592283,0.016112517204048604,0.02569066867889899,1.5902245917330062
3.04_196.0950m/z,196.095032,3.0364,0.09503200000000334,True,True,0.1073134229226595,0.09213880844573352,True,True, 0um_Ce 250um_Ce Media,1.65357136882751,36.42968387777777,1.5614554026245018,1.802707163541443,0.015750445288820185,0.025156961225198907,1.5993418196190996
1.57_574.1283m/z,574.1283417000002,1.5709333330000002,0.12834170000019185,True,True,0.16145128577334286,0.1952329877979624,True,True, Media,0.01,32.45074979333334,1.5112247358773825,1.8034394936169964,0.01572390844418359,0.025156961225198907,1.5993418196190996
0.83_746.3133m/z,746.3132623,0.831333333,0.3132623000000194,True,True,0.32669115936305354,0.1765200594431421,True,True, 250um_Ce Media,0.01,42.55693494111111,1.6289703414181718,1.806454230733592,0.01561513593516128,0.02502774400757557,1.6015782957860103
2.50_344.1845m/z,344.1844959,2.50335,0.1844959000000017,True,True,0.1461118869690441,0.1557833330200642,True,True, 0um_Ce 250um_Ce Media,0.6892616287328215,72.0317021888889,1.857523677757488,1.8086197867025569,0.01553746678691903,0.024946718052295824,1.6029865813243915
2.08_398.1860m/z,398.18603310000003,2.076,0.18603309999997464,True,True,0.24595195877174955,0.1330782153184277,True,True, 0um_Ce 250um_Ce Media,0.4370262396837062,78.67878201444444,1.895857628210948,1.8347479138945892,0.014630261411387579,0.02353118968265135,1.6283561153420583
0.80_898.2822m/z,898.2821988,0.7956333329999999,0.2821987999999465,True,True,0.07746196348653325,0.07988385355485733,True,True, 0um_Ce 250um_Ce Media,0.8216589911509652,215.03451501111115,2.3325081737565987,1.84121245940516,0.014414100327823753,0.023224119617509375,1.6340607403054528
0.83_236.6454m/z,236.6454458,0.831333333,0.6454458000000045,True,True,0.2852141937556561,0.15995563859068646,True,True, Media,0.01,10.271141579222222,1.0116187156522138,1.8429240814320869,0.014357403917067966,0.02317335369070619,1.635011109759023
0.84_509.1520m/z,509.15204040000003,0.838483333,0.15204039999997576,True,True,0.07493073919807806,0.04209073918142262,True,True, 0um_Ce 250um_Ce Media,1.2276860475257614,73.72076517444445,1.8675898342696944,1.8472342945456677,0.014215616716809038,0.022984828434910922,1.6385587335951837
3.37_295.1523m/z,295.1522968999999,3.370883333,0.1522968999998966,True,True,0.06393776692356383,0.054626201670532316,True,True, 0um_Ce 250um_Ce,100.0,37.16003004555555,1.570076056468367,1.8482291979742675,0.014183088147303732,0.022972607562534213,1.6387897063397312
2.24_228.1327m/z,228.13271490000002,2.239566667,0.1327148999999963,True,True,0.03661981258300962,0.0329101651749081,True,True, 0um_Ce 250um_Ce Media,0.5982933957759373,154.99406276666667,2.19031506231829,1.8543527029414213,0.013984511391964103,0.022690917955215124,1.6441479344887726
1.34_172.1442m/z,172.14420790000003,1.343833333,0.14420790000002626,True,True,0.19044359921879853,0.1452772190695036,True,True, Media,0.01,12.862508873,1.1093256873618291,1.8606889099733444,0.013781963329497993,0.02240177785006741,1.6497175138160605
4.69_655.2756m/z,655.2756431,4.6874,0.2756431000000248,True,True,0.09007315490834657,0.07203817706298267,True,True, 0um_Ce 250um_Ce,100.0,182.6760803555556,2.261681684464327,1.8610387259326342,0.013770866689378543,0.02240177785006741,1.6497175138160605
4.11_1352.3005m/z,1352.30049,4.110983333,0.30049000000008164,True,True,0.4571212465537292,0.03476574982820228,True,True, 0um_Ce 250um_Ce,100.0,20777.158508333334,4.317586153012712,1.8624494868910793,0.013726206022298452,0.02239026514275634,1.6499407635288663
3.12_385.0933m/z,385.0932776,3.12235,0.09327760000002172,True,True,0.1868904078802477,0.15086916361246666,True,True, 0um_Ce,100.0,21.74575458333333,1.3373744823941762,1.8641469604027707,0.013672660797335643,0.022342536294047588,1.6508675279085616
2.07_168.0550m/z,168.0549757,2.068866667,0.05497569999999996,True,True,0.17879904506077468,0.1527950500553856,True,True, 0um_Ce 250um_Ce Media,1.6025860362086606,17.01389021888889,1.2308036262187017,1.8641922891207652,0.01367123381203173,0.022342536294047588,1.6508675279085616
2.96_393.2127m/z,393.2127055,2.958566667,0.2127055000000269,True,True,0.13084638395882972,0.13937794904507636,True,True, Media,0.01,19.459917436666668,1.2891409933384923,1.8698053279540727,0.013495676893305456,0.022131947846418927,1.6549803618646788
3.78_280.1234m/z,280.1233887,3.78365,0.12338870000002088,True,True,0.041953505762886346,0.03896433878183328,True,True, 0um_Ce 250um_Ce,100.0,137.84496995555554,2.1393909230685413,1.878731253498388,0.013221135204015253,0.021720436406596485,1.663131453159033
2.10_395.5562m/z,395.55618060000006,2.104566667,0.5561806000000615,True,True,0.2847303905090152,0.15366762854548066,True,True, Media,0.01,14.601201852111116,1.1643886048431822,1.8833597225550345,0.01308097987326739,0.021528625193928442,1.6669837030959025
0.77_760.9906m/z,760.9906214,0.767066667,0.9906214000000092,True,True,0.6452667646839021,0.1532732254227883,True,True, 0um_Ce 250um_Ce,100.0,65.09827458777778,1.8135694778625464,1.8956150931991973,0.012717006896285195,0.02096710814441287,1.6784614647912208
0.95_226.0589m/z,226.0588748,0.952183333,0.05887480000001233,True,True,0.17659201769114252,0.14616006725035094,True,True, 0um_Ce 250um_Ce Media,1.9416204256136624,37.81732434777777,1.5776907983825716,1.8979973203213039,0.012647441511565386,0.020889849534362938,1.6800646881494774
2.92_484.7515m/z,484.7514738,2.915716667,0.7514737999999852,True,True,0.11132134224217877,0.08184736228409605,True,True, Media,0.01,38.01062627,1.5799050251770193,1.8995558173007172,0.012602136596786336,0.020852456239286745,1.6808427815372193
2.05_300.5112m/z,300.511204,2.04745,0.5112040000000206,True,True,0.18653573174700366,0.19727906206503384,True,True, Media,0.01,15.152827297555554,1.1804936734434517,1.9016117729500572,0.012542618910350583,0.020791368283824392,1.6821169287271782
2.33_605.3030m/z,605.3030129,2.3324,0.3030128999999988,True,True,0.5495833640454865,0.1976684059602932,True,True, Media,0.01,96.06030711666666,1.9825439707982635,1.9066260008138043,0.012398638542128191,0.02058979685696378,1.6863479381966788
3.91_276.0731m/z,276.0731273,3.9115,0.07312730000001011,True,True,0.051316109317242994,0.04123174642772835,True,True, 0um_Ce 250um_Ce,100.0,102.63137732666668,2.011280157233258,1.90994580035222,0.01230422317076084,0.020469955365461073,1.688883104311363
2.68_185.1290m/z,185.1289958,2.681166667,0.12899580000001265,True,True,0.0436145738022834,0.04082833611313689,True,True, 0um_Ce 250um_Ce Media,0.8883595994090132,83.64927285888889,1.922462170107204,1.9111356506112518,0.012270559039730962,0.02045093173288494,1.6892869009948954
2.63_239.1230m/z,239.12298909999998,2.631183333,0.12298910000001227,True,True,0.5593384761414436,0.12982876667174706,True,True, 0um_Ce 250um_Ce Media,11.565241515028506,39.975092332222225,1.6017894755284237,1.9140167573529967,0.01218942564836768,0.020352580029942405,1.6913805288592265
0.87_419.2516m/z,419.2515554,0.8734833329999999,0.25155539999997245,True,True,0.07625490394694044,0.06350646949077017,True,True, 0um_Ce 250um_Ce Media,1.2269286211134562,322.8157692222222,2.508954741412244,1.9145961095807469,0.012173175700624485,0.020352580029942405,1.6913805288592265
0.72_590.8521m/z,590.8520568,0.724216667,0.8520568000000139,True,True,0.11275160965101975,0.07282328300439911,True,True, 0um_Ce 250um_Ce Media,1.685366643608584,33.90721016333334,1.5302920581203696,1.9175163196518383,0.012091597450257556,0.02026278625544071,1.693300836756375
4.19_263.0453m/z,263.04534989999996,4.189533333,0.04534990000001926,True,True,0.20020247500623986,0.1915515694067563,True,True, 0um_Ce 250um_Ce,100.0,41.13239695555556,1.6141840183892946,1.940280987672407,0.011474110086308942,0.019263104524460267,1.7152737188112208
9.42_190.9029m/z,190.9029398,9.4241,0.9029398000000128,True,True,0.14668555008454104,0.14343952855100375,True,True, 0um_Ce 250um_Ce Media,5.01933071570894,19.586085058888887,1.2919476362379645,1.9437274514929916,0.011383414462438507,0.019145779351816137,1.7179269504808672
3.55_311.1837m/z,311.1837499,3.5487,0.18374990000000926,True,True,0.11186632743370913,0.10421102389467156,True,True, 0um_Ce 250um_Ce,100.0,31.02990511333334,1.491780447552624,1.946982304498368,0.011298419495951551,0.019037629919918368,1.72038711985755
1.20_259.6479m/z,259.6479183,1.200716667,0.6479183000000148,True,True,0.16581440540719253,0.1603488786063985,True,True, Media,0.01,18.639213733333328,1.2704275883571925,1.9559060750743391,0.011068631395331648,0.018684662171935994,1.7285147500054263
2.82_771.8412m/z,771.8411785000003,2.823583333,0.8411785000001828,True,True,0.3504523486142363,0.1336143541827266,True,True, 0um_Ce 250um_Ce,100.0,282.05858925555555,2.450339329409733,1.957674307435528,0.011023657020830633,0.01864294937346357,1.7294853797881526
2.82_561.3042m/z,561.3042021000001,2.816433333,0.3042021000001114,True,True,0.5611985546779078,0.18531997434887296,True,True, Media,0.01,44.85280878333333,1.651789644724753,1.9679146937898933,0.010766766788702815,0.018242035811430187,1.7389266960331848
1.31_161.5984m/z,161.59841609999995,1.308116667,0.5984160999999517,True,True,0.13986725108236978,0.13194509574226515,True,True, Media,0.01,35.36702466666667,1.5485985253165782,1.9707676692765057,0.010696269351686995,0.018156029157845085,1.7409791284693374
2.04_224.0899m/z,224.0898624,2.0403,0.08986239999998702,True,True,0.14489216633362872,0.14598705390927047,True,True, 0um_Ce 250um_Ce Media,1.4548308002575558,37.157067746666655,1.5700414342858515,1.9749449705043949,0.010593879518225208,0.018015469790697212,1.744354408265409
1.17_254.0891m/z,254.08910980000002,1.17285,0.08910979999998858,True,True,0.07923332071112342,0.07431963217327263,True,True, 0um_Ce 250um_Ce Media,1.3140806270797374,46.5549066288889,1.6679654599586842,1.988433530765893,0.010269906016482581,0.017496876916970324,1.7570394632433062
0.57_201.7990m/z,201.7989858,0.574966667,0.798985799999997,True,True,0.13681261727225888,0.17331962128902914,True,True, Media,0.01,36.38471833777777,1.5609190173000065,1.9885582307725855,0.010266957617272261,0.017496876916970324,1.7570394632433062
3.27_152.0708m/z,152.0708073,3.271616667,0.07080730000001267,True,True,0.115886571854489,0.10131803004531106,True,True, 0um_Ce 250um_Ce,100.0,20.79278023666668,1.3179125634399174,1.9953476392892784,0.010107700402186332,0.017284543438682947,1.7623420876101124
0.73_562.8078m/z,562.8078329,0.73135,0.8078328999999941,True,True,0.10677048727549016,0.10262072989490036,True,True, 0um_Ce 250um_Ce Media,1.3507161414363853,56.770461281111096,1.7541224230439307,1.9957158331606089,0.010099134748320361,0.017284543438682947,1.7623420876101124
1.43_140.0713m/z,140.0712729,1.428816667,0.07127289999999675,True,True,0.1901926267963896,0.17016425294198684,True,True, 0um_Ce 250um_Ce,100.0,27.58125274111111,1.4406139879528133,1.9979674439153232,0.010046911022706384,0.01724469802404827,1.763344406262538
2.19_395.5664m/z,395.5664441,2.190283333,0.5664441000000124,True,True,0.2220718885174721,0.19917665915667773,True,True, Media,0.01,17.078641108222225,1.2324533123319974,2.0003321693651075,0.00999235444193403,0.01718311418052207,1.7648981240407806
2.25_419.7094m/z,419.7094375,2.25385,0.7094374999999786,True,True,0.2056365989151116,0.11709857887965412,True,True, Media,0.01,20.03461669444444,1.3017810378553123,2.0057577831536193,0.009868297116815796,0.017001560575787517,1.7695112128366204
0.76_666.2218n,689.2110064,0.759916667,0.21100639999997384,True,True,0.03970699747995213,0.038010093979478,True,True, 0um_Ce 250um_Ce Media,0.8981882102023776,2255.858283111111,3.353311813043558,2.007493454353209,0.009828936869723307,0.01696551954999145,1.770432836034226
3.98_531.0877m/z,531.0876606,3.983133333,0.08766060000004927,True,True,0.12848368558136225,0.13726677414889268,True,True, 0um_Ce 250um_Ce,100.0,51.579393081111114,1.7124762276220982,2.0077374680228917,0.009823415912407556,0.01696551954999145,1.770432836034226
2.40_481.5806m/z,481.580567,2.403233333,0.5805669999999736,True,True,0.2093203485312195,0.15816845625611356,True,True, Media,0.01,30.95040758,1.4906663725347935,2.009065314696281,0.00979342688394524,0.01696551954999145,1.770432836034226
0.72_896.7985m/z,896.7985302999997,0.724216667,0.7985302999998112,True,True,0.1142424419969524,0.10077127035972447,True,True, 0um_Ce 250um_Ce Media,1.6267072528624094,50.83494863222222,1.7061623890467192,2.0125367889782897,0.009715456486993013,0.016864565977421832,1.7730248312335235
0.76_598.9380m/z,598.9380192000001,0.759916667,0.9380192000000988,True,True,0.12434426841068125,0.11326168600572792,True,True, 0um_Ce 250um_Ce,100.0,50.301678762222224,1.70158247938999,2.0147224100534524,0.009666685514303717,0.016811626981397768,1.774390254743083
2.38_498.7706m/z,498.77056730000004,2.3818,0.7705672999999821,True,True,0.1662779471309033,0.17545885370869768,True,True, Media,0.01,28.59096843111111,1.456228865996834,2.016852354766398,0.009619392491647004,0.016761062674839476,1.775698449954655
0.87_504.6479m/z,504.64792769999997,0.8734833329999999,0.6479277000000252,True,True,0.1402900317247087,0.13388635366876322,True,True, 0um_Ce Media,0.4340189863125354,88.30057929555555,1.9459635527739207,2.0215861569674933,0.009515110650555094,0.01661081935201269,1.7796089448344847
3.97_209.0723n,210.079548,3.968616667,0.0795479999999884,True,True,0.08378993768694737,0.06492569517557653,True,True, 0um_Ce 250um_Ce Media,1.7141766873642186,104.38575900444445,2.01864125338222,2.024576997078696,0.009449808397375303,0.016528181987804712,1.78177491388688
3.30_224.1287m/z,224.12872569999996,3.300183333,0.12872569999998973,True,True,0.07348251618724083,0.0606874179446175,True,True, 0um_Ce 250um_Ce,100.0,81.57269899444445,1.911544832038708,2.027921776331633,0.009377308926653784,0.016432617547659966,1.7842932523920343
2.15_290.6593m/z,290.6593386,2.147433333,0.6593386000000123,True,True,0.17551376551806105,0.09458346513797444,True,True, Media,0.01,20.670828073333336,1.315357874811896,2.0303532089624485,0.0093249559952675,0.016372060144362786,1.78589666860062
1.17_228.1445m/z,228.1444871,1.17285,0.1444870999999921,True,True,0.07365597756744795,0.08089003485099265,True,True, 0um_Ce 250um_Ce Media,0.7223348234036382,43.72982427555557,1.6407777321742674,2.033553529603931,0.009256492858276122,0.016282931987789736,1.78826739112565
0.77_117.0796n,118.0868361,0.7742,0.0868360999999993,True,True,0.013042461162326687,0.012810377558667298,True,True, 0um_Ce 250um_Ce Media,1.0378467598342542,6088.232384525555,3.784491220863536,2.0442567630978976,0.009031153769906373,0.015916975992938436,1.7981394387546044
0.91_545.6700m/z,545.6699948,0.909183333,0.6699948000000404,True,True,0.0380095652368566,0.04031829262204688,True,True, 0um_Ce 250um_Ce Media,1.149787389790582,159.88249331111112,2.2038009123101965,2.0505371972648305,0.008901491935846101,0.015718565414545898,1.8035870932187998
