Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
2.18_316.4974m/z,316.4973563000001,2.183133333,0.4973563000000354,True,True,0.2328327709849942,0.17922570760052398,False, Media insource,,,,
1.89_304.5077m/z,304.50765710000013,1.89105,0.507657100000074,True,True,0.18975098972870266,0.20524584443219115,False, Media insource,,,,
4.22_227.1029m/z,227.1028863,4.217383333,0.10288629999999443,True,True,0.2718502260118731,0.2717991429631559,False, 250um_Ce insource,100.0,2.220705209689842,6.6438561897747235,
0.63_268.1517m/z,268.15167,0.632083333,0.15167000000002415,True,True,0.2614858531599332,0.2156815737004817,True, Media,,,,0
1.99_93.0679m/z,93.06791267,1.991016667,0.06791266999999834,False,True,,,True, relfil,,,,
1.22_129.5181m/z,129.5180504,1.215283333,0.5180503999999928,True,True,0.1628950069440243,0.12852530996235947,False, 0um_Ce insource,0.01,,-6.6438561897747235,
2.57_128.5283m/z,128.5282914,2.566916667,0.5282914000000005,True,True,0.2317768947673693,0.226127660749227,False, 0um_Ce 250um_Ce insource,0.5343637682728626,1.1878100151352646,-0.9041059035146062,
2.09_197.1041m/z,197.1040636,2.090283333,0.10406359999998926,True,True,0.18159390173082954,0.18467044715415007,True, 0um_Ce 250um_Ce Media,0.9282149358327688,0.15108805457542338,-0.10746918290123146,0
2.19_395.5664m/z,395.5664441,2.190283333,0.5664441000000124,True,True,0.2220718885174721,0.19917665915667773,False, Media insource,,,,
2.57_252.6630m/z,252.6629606,2.57405,0.6629606000000194,True,True,0.13875608461883673,0.13441669080160815,False, Media insource,,,,
1.32_121.6029m/z,121.6029303,1.3224,0.6029303000000112,True,True,0.16383797594407104,0.16366714018266415,False, Media insource,,,,
2.49_249.1235m/z,249.1235405,2.489066667,0.12354049999999005,True,True,0.5668424179414255,0.1844157319475147,True, 0um_Ce 250um_Ce Media cv,1.2638517296677798,0.4377687658486911,0.33782722188526376,
1.21_245.6400m/z,245.6399523,1.20815,0.6399523000000045,True,True,0.15587162407509114,0.13442742451242287,False, Media insource,,,,
2.35_215.6550m/z,215.6550162,2.346683333,0.6550162000000057,True,True,0.2263928596769471,0.22806331773439464,False, Media insource,,,,
3.63_285.5863m/z,285.5863167,3.6344,0.5863166999999976,True,True,0.3101771087439505,0.2348845350879769,True, 250um_Ce cv,100.0,1.9018208193578523,6.6438561897747235,
2.40_440.7295m/z,440.7295202,2.403233333,0.7295201999999676,True,True,0.5402413190252033,0.4994506286163203,True, Media cv,,,,
0.83_297.1518m/z,297.1518286000001,0.831333333,0.1518286000000444,False,True,,,True, relfil,,,,
2.49_293.6885m/z,293.6885084,2.489066667,0.6885083999999893,True,True,0.2172919539697068,0.2297260042381281,False, Media insource,,,,
3.63_175.0482m/z,175.04822969999995,3.62725,0.04822969999997895,True,True,0.1304018209610316,0.16367000222548314,False, 250um_Ce insource,100.0,3.7159799193171423,6.6438561897747235,
0.65_197.9825m/z,197.9825034,0.646366667,0.9825033999999846,True,True,0.2926020308508854,0.2408316112241323,False, 250um_Ce insource,100.0,2.109262503089382,6.6438561897747235,
2.45_306.7009m/z,306.7009240000001,2.446216667,0.7009240000000432,True,True,0.34680462408486346,0.4331833204546103,True, Media cv,,,,
1.20_216.6278m/z,216.6278458,1.200716667,0.6278458000000171,True,True,0.3889744128480522,0.3027035865743648,False, 0um_Ce 250um_Ce Media cv insource,0.7195803745397259,0.2434886619750111,-0.4747722550743898,
0.72_164.9313m/z,164.93129130000003,0.724216667,0.9312913000000264,True,True,0.13578251080884554,0.11220860930607852,False, Media insource,,,,
1.35_153.9914m/z,153.991367,1.3509666669999998,0.9913669999999968,True,True,0.23190609111288665,0.22410419873783666,True, 250um_Ce,100.0,2.569855757382128,6.6438561897747235,0
0.73_506.8512m/z,506.8512192,0.73135,0.8512192000000027,True,True,0.2284699040336681,0.255900391066686,True, 0um_Ce 250um_Ce Media,0.9296025434955316,0.14746349059031222,-0.10531407876608023,0
1.18_85.5102m/z,85.51024621,1.179983333,0.5102462100000054,True,True,0.09476197990628328,0.0770930805269263,False, 0um_Ce insource,0.01,,-6.6438561897747235,
2.35_357.7067m/z,357.7067033,2.346683333,0.7067033000000151,True,True,0.2765828879034289,0.2515571651245217,False, Media insource,,,,
0.68_365.8768m/z,365.8768015,0.6820666670000001,0.8768014999999991,True,True,0.3411133781211402,0.28886195980973306,False, 250um_Ce cv insource,100.0,1.4123646791222406,6.6438561897747235,
1.20_238.6418m/z,238.6417557,1.200716667,0.6417557000000045,True,True,0.21769808720617306,0.228008856367249,False, Media insource,,,,
1.29_333.1772m/z,333.1771706,1.293833333,0.17717060000001086,True,True,0.223711631988582,0.2706122396574168,True, Media,,,,0
2.26_377.4983m/z,377.4982569,2.260983333,0.4982568999999444,True,True,0.1633829679467607,0.1769226842362759,True, 250um_Ce,100.0,1.6889157754573139,6.6438561897747235,0
3.93_118.0655m/z,118.0654665,3.925783333,0.06546649999999943,True,True,0.08681512794395263,0.07777162007205812,True, 0um_Ce 250um_Ce,1.288106894360079,1.1127983403135622,0.3652523213750096,1
2.82_141.0267m/z,141.02672959999995,2.816433333,0.0267295999999817,True,True,0.256922483752138,0.26401893276100946,True, 0um_Ce 250um_Ce,0.6434095638229167,0.4560622545793822,-0.6361907141075486,0
0.57_153.7767m/z,153.776738,0.574966667,0.7767379999999946,True,True,0.16475014612543262,0.16498652588657484,False, Media insource,,,,
2.08_323.4919m/z,323.49193189999994,2.076,0.4919318999999405,True,True,0.2607969909459988,0.2390591782730591,False, Media insource,,,,
0.09_68.9936m/z,68.99355728,0.09145,0.9935572800000044,True,True,0.2143181296546061,0.2434411611013283,True, 0um_Ce 250um_Ce Media,1.0084973350820168,0.01286636865707322,0.012207271686086669,0
0.79_132.0771m/z,132.0771151,0.788483333,0.07711509999998611,True,True,0.1234006836996649,0.10927095502039977,True, 0um_Ce 250um_Ce Media,0.8955382194909928,0.4272484008448385,-0.15917309048907938,1
0.83_251.1636m/z,251.1635575,0.831333333,0.16355750000002445,True,True,0.16119012543496794,0.15954567684857465,False, Media insource,,,,
2.27_507.7619m/z,507.76191730000005,2.268116667,0.7619173000000501,True,True,0.5332392030637497,0.5698637599266847,True, Media cv,,,,
0.67_116.0718m/z,116.0717527,0.6677833329999999,0.07175270000000468,True,True,0.10496641792302602,0.10389522452586096,False, Media insource,,,,
2.55_415.7281m/z,415.7281231,2.545483333,0.7281231000000048,True,True,0.3081550284463873,0.3040962716041058,False, Media cv insource,,,,
1.91_370.5404m/z,370.5403707,1.912466667,0.5403706999999827,True,True,0.2626835326962003,0.2600992929425948,True, Media,,,,0
3.51_247.1451m/z,247.1451305,3.5137,0.1451305000000218,True,True,0.1722276336689027,0.18463489240352268,True, 0um_Ce 250um_Ce Media,0.8841816098893277,0.2516771226572361,-0.17758536692582774,2
2.68_436.7448m/z,436.7447891,2.681166667,0.7447890999999913,True,True,0.2208123730209269,0.24582092046115656,True, Media,,,,0
2.64_335.7020m/z,335.7019771,2.638316667,0.7019771000000219,True,True,0.1862827390272669,0.18917764970389087,False, Media insource,,,,
3.46_300.0530m/z,300.0529936000001,3.463716667,0.05299360000003617,True,True,0.66394724362424,0.35175116783147364,True, 0um_Ce 250um_Ce cv,0.014989400614306122,1.9045783668496428,-6.059913494818307,
2.05_300.5112m/z,300.511204,2.04745,0.5112040000000206,True,True,0.18653573174700366,0.19727906206503384,False, Media insource,,,,
2.85_521.7525m/z,521.7525,2.845,0.7525000000000546,True,True,0.3098433281642673,0.3579619630276338,True, Media cv,,,,
2.10_395.5562m/z,395.55618060000006,2.104566667,0.5561806000000615,True,True,0.2847303905090152,0.15366762854548066,False, Media insource,,,,
0.60_129.1388m/z,129.1387813,0.6035166670000001,0.1387813000000051,True,True,0.23307684630015565,0.2434854115553469,True, Media,,,,0
1.87_186.1220m/z,186.1219853,1.869616667,0.12198530000000575,True,True,0.277683837737076,0.20395843244952414,False, Media insource,,,,
2.18_473.7419m/z,473.74189800000005,2.183133333,0.7418980000000488,True,True,0.34163989001198003,0.30167934384144945,True, Media cv,,,,
1.96_341.6817m/z,341.6816817,1.955316667,0.6816816999999561,True,True,0.34437013942147193,0.3512494504019158,True, Media cv,,,,
0.66_243.1111m/z,243.1111357,0.66065,0.11113569999997708,True,True,0.2474669770029088,0.11833087512827975,False, 0um_Ce Media insource,0.06721821453847296,2.6597576213148075,-3.8950039677283472,
0.59_144.4417m/z,144.44173590000003,0.5892333329999999,0.4417359000000261,True,True,0.18205449616195926,0.1316610016541729,False, Media insource,,,,
1.34_103.0547m/z,103.0546836,1.336683333,0.05468359999998995,True,True,0.16381280895576392,0.19968683222900707,False, Media insource,,,,
0.68_359.1651m/z,359.1651004,0.6820666670000001,0.1651003999999716,False,True,,,True, relfil,,,,
2.45_430.7264m/z,430.7263664,2.446216667,0.7263663999999608,True,True,0.272970957107671,0.30037160347246145,False, Media insource,,,,
0.78_114.0669m/z,114.0668685,0.78135,0.06686850000001243,True,True,0.1279970814503248,0.11987701712071905,True, 0um_Ce 250um_Ce Media,0.8574050506721728,0.4463895684112703,-0.22195117929739927,0
1.33_213.9814m/z,213.9814403,1.32955,0.9814403000000028,True,True,0.8229371495355187,0.613592526932513,False, 0um_Ce Media cv insource,0.10640125171552844,0.4128694647894852,-3.2324129719320625,
1.91_562.7485m/z,562.7485482000002,1.905333333,0.7485482000000729,True,True,0.16098987282877095,0.13638804093333778,True, 250um_Ce,100.0,2.442627720565421,6.6438561897747235,0
1.97_385.7088m/z,385.7088044,1.9696,0.7088043999999627,True,True,0.3865963974304677,0.3469576018891926,True, Media cv,,,,
4.57_413.5864m/z,413.5864082,4.573133333,0.5864081999999939,True,True,0.1562280077000523,0.15566473195973846,True, 250um_Ce,100.0,1.7412752360113082,6.6438561897747235,0
2.96_91.0547m/z,91.05466521,2.958566667,0.054665209999996016,True,True,0.15934279372334773,0.15572416822699345,False, 250um_Ce insource,100.0,3.0839170233409137,6.6438561897747235,
2.44_259.1653m/z,259.16527790000004,2.439083333,0.16527790000003506,True,True,0.1094406187658048,0.1183687385164709,False, Media insource,,,,
0.94_345.1345m/z,345.13454210000015,0.93775,0.13454210000003286,True,True,0.4136676936741261,0.2871162324564963,True, 0um_Ce Media cv,0.01,,-6.6438561897747235,
2.51_591.7816m/z,591.7816255,2.5104833330000003,0.7816255000000183,True,True,0.1992731626510853,0.17527200840486434,True, Media,,,,0
1.28_270.9291m/z,270.929065,1.27955,0.92906499999998,True,True,0.3691180110823496,0.3571423151528062,True, 250um_Ce cv,100.0,1.8581849677675644,6.6438561897747235,
1.93_367.8674m/z,367.8674098,1.92675,0.8674098000000185,True,True,0.3554523884939354,0.4017635689720454,True, Media cv,,,,
1.92_325.6698m/z,325.6698254,1.919616667,0.6698253999999793,True,True,0.3133072419457044,0.3496120193633404,True, Media cv,,,,
1.98_264.4929m/z,264.4929342,1.976733333,0.4929341999999792,True,True,0.32289174433056783,0.28732105951172165,False, Media cv insource,,,,
3.98_232.5379m/z,232.5379212,3.975766667,0.5379211999999711,True,True,0.37016219424446345,0.3947496631389493,True, 0um_Ce 250um_Ce cv,1.3911693292748104,0.37064345797608345,0.4762980314094558,
0.79_146.1180m/z,146.11797009999995,0.788483333,0.11797009999997955,True,True,0.2473920220791206,0.23691916704750154,True, 0um_Ce 250um_Ce,2.4466845916218203,1.6390267268423926,1.2908281318905932,0
1.99_148.0761m/z,148.0761392,1.991016667,0.07613920000000007,True,True,0.15157518666636385,0.0984673827738108,False, Media insource,,,,
2.38_380.7006m/z,380.7005573,2.3818,0.700557300000014,True,True,0.3947385888217039,0.3089579875858378,True, Media cv,,,,
2.79_243.6865m/z,243.6864619,2.794716667,0.6864618999999834,True,True,0.28855971505171824,0.3769465817368043,False, Media insource,,,,
1.34_172.1442m/z,172.14420790000003,1.343833333,0.14420790000002626,True,True,0.19044359921879853,0.1452772190695036,True, Media,,,,0
1.19_194.6320m/z,194.6320466,1.187133333,0.6320465999999954,True,True,0.10481564173392732,0.08382611875622134,False, 0um_Ce 250um_Ce Media insource,0.6609290622836559,1.1725854577929709,-0.5974326597407142,
2.35_373.7010m/z,373.7009775,2.353816667,0.700977499999965,True,True,0.4329479563422372,0.3966679940882428,True, Media cv,,,,
1.94_464.4911m/z,464.4910554,1.941033333,0.4910553999999365,True,True,0.3817727976417859,0.3306825508077472,True, Media cv,,,,
1.33_202.9857m/z,202.9857047,1.32955,0.9857046999999852,True,True,0.2417211335975159,0.20986549307308847,False, Media insource,,,,
2.73_161.5580m/z,161.557972,2.73045,0.5579720000000066,True,True,0.2827029592823642,0.2403011961278801,False, Media insource,,,,
1.94_191.6271m/z,191.6271104,1.941033333,0.6271103999999923,True,True,0.21181681535022548,0.22728746387354706,False, Media insource,,,,
2.15_167.7973m/z,167.79728290000003,2.147433333,0.7972829000000274,True,True,0.21912812421645853,0.2213797793161409,False, Media insource,,,,
2.15_200.6032m/z,200.6031731,2.154566667,0.6031730999999922,True,True,0.2889344677070223,0.2307642160881402,False, Media insource,,,,
1.98_440.7348m/z,440.7348332,1.976733333,0.7348331999999687,True,True,0.3539499136886688,0.32256571287067315,True, Media cv,,,,
2.08_502.7566m/z,502.7565881,2.076,0.7565880999999877,True,True,0.18607873633252334,0.12419405338102946,True, Media,,,,0
2.76_148.0585m/z,148.0584701,2.759016667,0.05847009999999386,True,True,0.15801342864281762,0.12285739707267693,True, 0um_Ce 250um_Ce Media,0.7956727127526713,0.7244633795230201,-0.3297529716389341,0
2.27_274.6536m/z,274.6535973,2.268116667,0.6535973000000013,True,True,0.4734890084647994,0.4743478408445947,True, Media cv,,,,
2.41_221.9845m/z,221.9844651,2.410366667,0.9844650999999942,True,True,0.27517916543822185,0.2885551280173675,True, 250um_Ce,100.0,2.4091632501631057,6.6438561897747235,0
0.83_292.1579m/z,292.1578506,0.831333333,0.1578506000000175,False,True,,,True, relfil,,,,
2.08_143.1186m/z,143.11864519999997,2.08315,0.1186451999999747,True,True,0.09506192315235497,0.10085605573280547,False, Media insource,,,,
2.13_319.6883m/z,319.6882577,2.13315,0.6882577000000083,True,True,0.4189904314219544,0.5277250693887778,True, Media cv,,,,
4.12_197.0609m/z,197.0608745,4.118116667,0.060874500000011274,True,True,0.14176388653709127,0.1497964879753505,False, 250um_Ce insource,100.0,2.606787697462724,6.6438561897747235,
1.87_271.6677m/z,271.66765919999995,1.869616667,0.6676591999999459,True,True,0.2194661115053872,0.2465000772288664,True, Media,,,,0
0.63_200.6172m/z,200.6172328,0.632083333,0.6172328000000107,True,True,0.3985776812114079,0.4215982678167104,False, Media cv insource,,,,
1.26_107.5995m/z,107.599521,1.258133333,0.5995209999999958,True,True,0.3259230583734433,0.3914930139810596,True, Media cv,,,,
0.63_280.1518m/z,280.15181160000003,0.632083333,0.15181160000003047,True,True,0.3374462214971849,0.2537964929343017,True, Media cv,,,,
0.66_257.6233m/z,257.6233486,0.66065,0.6233485999999857,False,True,,,True, relfil,,,,
1.20_266.6509m/z,266.650942,1.200716667,0.6509419999999864,True,True,0.10993800927951017,0.10555777223299556,True, 0um_Ce 250um_Ce Media,0.8903245343221189,0.4937963443216285,-0.16759678272556347,0
2.10_354.0797m/z,354.0796527,2.104566667,0.07965269999999691,True,True,0.3910671671896761,0.4367050049285346,True, Media cv,,,,
1.96_227.6359m/z,227.6359497,1.96245,0.6359496999999976,False,True,,,True, relfil,,,,
2.08_199.6422m/z,199.6421903,2.076,0.64219030000001,True,True,0.1752962803052556,0.15710663249656814,False, Media insource,,,,
2.22_246.6451m/z,246.6451291,2.218133333,0.6451290999999628,True,True,0.026079132216328044,0.0268998782621845,False, 0um_Ce 250um_Ce Media insource,0.9194793902391234,1.1602764007594393,-0.1211108573170786,
1.84_294.4835m/z,294.4834669,1.841766667,0.4834668999999962,True,True,0.3024203508693443,0.22573971066633336,False, Media cv insource,,,,
0.62_312.1757m/z,312.1756841,0.6178,0.17568410000001222,True,True,0.1945798393612324,0.20000980318846784,True, Media,,,,0
2.49_364.6954m/z,364.6954064,2.489066667,0.6954063999999676,True,True,0.30019228231887835,0.2491554119376262,True, Media cv,,,,
1.91_386.7035m/z,386.7035298,1.905333333,0.7035298000000125,True,True,0.2677860428030385,0.2478658772885708,True, Media,,,,0
2.81_532.7818m/z,532.7817739,2.8093,0.7817738999999619,True,True,0.35362546854099924,0.3682337357306775,True, Media cv,,,,
0.64_280.6631m/z,280.663062,0.639233333,0.6630620000000249,False,True,,,True, relfil,,,,
2.18_296.9323m/z,296.9323187,2.183133333,0.9323186999999962,True,True,0.5296056984279214,0.5093192300959727,True, Media cv,,,,
0.83_236.6454m/z,236.6454458,0.831333333,0.6454458000000045,True,True,0.2852141937556561,0.15995563859068646,False, Media insource,,,,
2.67_374.6927m/z,374.6927143,2.674033333,0.6927143000000342,True,True,0.39365176464981627,0.3607360875183059,True, Media cv,,,,
1.21_202.1205m/z,202.1205486,1.20815,0.12054860000000645,False,True,,,True, relfil,,,,
1.94_214.6461m/z,214.6461129,1.941033333,0.6461129000000199,True,True,0.17956158312028095,0.06967040028525218,False, Media insource,,,,
1.97_391.6942m/z,391.6942477,1.9696,0.6942477000000054,True,True,0.3441757549233404,0.2532866434568019,True, Media cv,,,,
3.07_214.1072m/z,214.1071717,3.065233333,0.10717169999998076,True,True,0.25734581424034103,0.2992821724541935,True, 250um_Ce,100.0,2.3748687305897183,6.6438561897747235,1
2.21_277.8165m/z,277.8164876,2.211,0.8164876000000163,True,True,0.31735699175193466,0.29182426403203543,False, Media cv insource,,,,
0.83_208.6487m/z,208.6487245,0.831333333,0.6487245000000144,False,True,,,True, relfil,,,,
4.38_152.5409m/z,152.5409079,4.381033333,0.5409079000000077,True,True,0.2699108286664049,0.2712593828204661,True, 250um_Ce,100.0,1.7318970123541513,6.6438561897747235,0
4.63_176.0635m/z,176.0635018,4.630266667,0.0635018000000116,True,True,0.29377828121453753,0.2039770206424764,True, 250um_Ce,100.0,1.8448269929315968,6.6438561897747235,0
2.13_458.7222m/z,458.7222397,2.13315,0.7222396999999887,True,True,0.3226114952809219,0.34041678210914195,True, Media cv,,,,
3.63_274.0595m/z,274.059526,3.62725,0.0595260000000053,True,True,0.25962064872208857,0.2086800525858705,False, 250um_Ce insource,100.0,2.2924252968663064,6.6438561897747235,
1.20_232.1370m/z,232.1370332,1.200716667,0.13703319999999053,True,True,0.8139869638605285,0.33234548410063325,False, 0um_Ce 250um_Ce Media cv insource,1.4199986145815322,0.05922088215207784,0.5058895221684587,
4.12_154.0742m/z,154.07419430000004,4.118116667,0.07419430000001626,True,True,0.6011201641545789,0.26455167081712233,False, 0um_Ce 250um_Ce cv insource,53.77205678390714,2.346521650233976,5.748784750714848,
1.79_190.1239m/z,190.1239254,1.791783333,0.1239253999999903,True,True,0.4824336027829438,0.4735939066227678,True, Media cv,,,,
2.83_266.6660m/z,266.6660081,2.830716667,0.6660080999999991,True,True,0.2973354263851673,0.27143185823081123,False, Media insource,,,,
0.84_322.1855m/z,322.1854908,0.838483333,0.18549080000002505,True,True,0.3066728853280994,0.3479814093164608,False, Media cv insource,,,,
1.17_130.6020m/z,130.6019847,1.1657,0.6019847000000027,True,True,0.2399052087705155,0.2014457608711669,False, Media insource,,,,
1.48_153.9916m/z,153.9915881,1.4788,0.9915881000000012,True,True,0.4091788752736333,0.3112357269472577,True, 250um_Ce cv,100.0,1.6962294245992304,6.6438561897747235,
2.05_541.7443m/z,541.7443075,2.054583333,0.7443074999999908,False,True,,,True, relfil,,,,
0.67_131.5785m/z,131.57851570000003,0.6677833329999999,0.5785157000000254,False,True,,,True, relfil,,,,
1.98_219.6294m/z,219.6293687,1.976733333,0.6293686999999863,True,True,0.3459706273548373,0.2321784320919757,True, Media cv,,,,
2.30_318.6730m/z,318.6729908000001,2.2966833330000003,0.6729908000000364,True,True,0.3660400133880555,0.3936527352198879,False, Media cv insource,,,,
1.66_139.0520m/z,139.0519622,1.663933333,0.0519621999999913,True,True,0.2496631040488874,0.2489220146313579,True, 0um_Ce 250um_Ce,1.0430762524613886,0.05966448815799204,0.06084462768201517,0
1.96_296.6555m/z,296.6555304,1.955316667,0.6555303999999751,True,True,0.19641943630922426,0.11035135223193827,False, 0um_Ce 250um_Ce Media insource,2.084887741107325,1.298503935432735,1.0599697051529848,
0.93_269.1085m/z,269.10846150000003,0.9306,0.10846150000003264,True,True,0.6938071293966547,0.432220698838706,True, 250um_Ce Media cv,100.0,0.2852357284807494,6.6438561897747235,
0.80_232.0622m/z,232.0621806,0.7956333329999999,0.0621805999999765,True,True,0.022259999394627625,0.02181648550501539,True, 0um_Ce 250um_Ce Media,0.9701458408732582,0.4602067787635283,-0.043726452650554484,0
2.00_165.0796n,166.08687890000004,1.998166667,0.0868789000000163,True,True,0.01869084279613556,0.018199409772859568,False, 0um_Ce 250um_Ce Media insource,0.902355772636418,0.5137055298274342,-0.1482317365497798,
4.11_1332.3155n,1355.304373,4.110983333,0.3043729999999414,False,True,,,True, relfil,,,,
2.18_235.6590m/z,235.658973,2.176,0.6589730000000031,True,True,0.8718004208450469,0.34213772153324545,True, 0um_Ce Media cv,0.01,0.28507031807444105,-6.6438561897747235,
2.47_201.1475m/z,201.1474851,2.474783333,0.14748510000001147,True,True,0.2339474287650153,0.06125968746058018,False, 0um_Ce 250um_Ce Media insource,3.042605173109356,1.563527287566152,1.605307133144695,
5.07_180.1026m/z,180.1026425,5.0709,0.10264250000000176,True,True,0.020142647043715337,0.02072588838492329,True, 0um_Ce 250um_Ce Media,0.6414954251477847,2.0702660563085202,-0.6404891181774526,4
2.32_146.0605m/z,146.060473,2.318116667,0.060473000000001775,True,True,0.12337201423158435,0.08360529545833109,False, 0um_Ce 250um_Ce Media insource,0.797254253289529,0.6762525911657261,-0.3268882057232876,
2.00_103.0545m/z,103.0544501,1.998166667,0.05445009999999684,True,True,0.11831909150490595,0.1012961122177981,False, Media insource,0.7404137799889062,0.5249954383176447,-0.4335963491431392,
9.94_893.5601m/z,893.56011,9.943466667000001,0.5601100000000088,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.4753876272993829,1.5264257431374415,-1.0728237394953364,
1.91_215.1399m/z,215.1398972,1.905333333,0.13989720000000716,True,True,0.17787529031771865,0.1436037219996433,False, Media insource,1.1666879265090548,0.20284002678079507,0.2224187109276434,
0.80_143.0822m/z,143.0821706,0.7956333329999999,0.08217060000001197,True,True,0.09200062922620343,0.025029749014415733,False, 0um_Ce 250um_Ce insource,1.7590151546233954,2.153355621851023,0.8147679122617428,
0.83_345.1359m/z,345.1359307,0.831333333,0.13593070000001714,True,True,0.7086515795963184,0.8796224253603177,False, Media cv insource,0.6553355833491393,0.13701681264222454,-0.6096942257144744,
2.00_318.1691m/z,318.16909639999994,1.998166667,0.16909639999994394,True,True,0.1162590117125014,0.13050426838919268,False, 0um_Ce 250um_Ce Media insource,1.4009322969508518,0.7961565378454395,0.486387236130334,
1.22_184.0576m/z,184.0575775,1.215283333,0.05757749999997941,True,True,0.12259278962997835,0.0939617680482255,True, 0um_Ce 250um_Ce Media,0.6458123508366052,1.6253430993414302,-0.6308130628541196,0
2.13_486.2575m/z,486.2574546,2.13315,0.25745460000001685,True,True,0.05418207539305345,0.05418812506698077,False, 0um_Ce 250um_Ce Media insource,1.7982223684046488,1.9601583895678896,0.8465714357345236,
2.88_494.1462n,495.1534316,2.88,0.15343160000003309,True,True,0.2097860401385561,0.16263910338249768,True, 0um_Ce 250um_Ce,2.4622119039188632,2.178311692650525,1.2999549289943129,0
0.81_166.0540m/z,166.0539664,0.809916667,0.0539664000000073,True,True,0.18012290917399593,0.181762396667266,True, 0um_Ce 250um_Ce Media,1.0831413843235342,0.1703421399955715,0.11522157272396205,0
3.82_890.2267n,891.2339956000003,3.819366667,0.2339956000000712,True,True,0.2452227836875505,0.0278669173558934,True, 0um_Ce 250um_Ce,1.8092639837894082,1.4025909022499248,0.8554029222313221,0
1.19_225.0621n,248.052682,1.187133333,0.05268199999997592,True,True,0.1294828158048764,0.12752392130612306,True, 0um_Ce 250um_Ce Media,0.8072951401606226,0.8443216869614274,-0.3088318880476216,0
2.63_509.2289m/z,509.2288981,2.631183333,0.2288981000000377,True,True,0.10335467924762964,0.0980214847987112,False, 0um_Ce 250um_Ce Media insource,0.40679460460766176,1.1727071070431014,-1.2976275502971348,
0.84_279.1329n,280.1401592,0.838483333,0.14015919999997095,True,True,0.10133554181714706,0.07033117492243514,False, 0um_Ce 250um_Ce Media insource,0.9511920320532999,0.10191914929754227,-0.07219146492294512,
2.41_127.0395m/z,127.039469,2.410366667,0.03946899999999687,False,True,,,True, relfil,,,,
2.08_105.0820n,128.0711747,2.076,0.07117470000000026,True,True,0.025405083149111458,0.022346595019999853,True, 0um_Ce 250um_Ce Media,0.3909918784164622,0.9927080374882596,-1.3547894543367915,2
2.25_367.1644m/z,367.1644305,2.2467,0.16443050000003726,True,True,0.04925668471465293,0.05007698420517614,False, 0um_Ce 250um_Ce Media insource,1.0264985782857314,0.0990344506558333,0.037731629295959454,
0.94_154.0501m/z,154.0501272,0.944883333,0.05012719999999149,True,True,0.2115050473704358,0.1869218733798461,True, 0um_Ce 250um_Ce Media,1.187100142555457,0.6124079713077817,0.2474416443935346,0
1.48_195.0762m/z,195.0762375,1.4788,0.07623749999999062,True,True,0.057516515485581336,0.05934451099522806,True, 0um_Ce 250um_Ce Media,0.7292117710209749,2.290308296142418,-0.455590245171693,3
2.83_389.5118m/z,389.5118102,2.830716667,0.5118102000000135,True,True,0.3446840625649775,0.17998484668732342,True, 0um_Ce 250um_Ce Media cv,83.61358286770555,2.12269159075528,6.385665419300366,
1.19_179.0515m/z,179.0515217,1.187133333,0.05152169999999502,True,False,,,True, 0um_Ce 250um_Ce Blanks,3.7537902117174977,2.3778129223570295,1.9083480244436808,
2.30_215.1383m/z,215.1382966,2.2966833330000003,0.13829659999998967,True,True,0.07068282868551187,0.07921735553223208,True, 0um_Ce 250um_Ce Media,0.9629050353409798,0.2010876855078771,-0.05453457282936043,2
1.21_150.0587m/z,150.0587456,1.20815,0.058745600000008835,True,True,0.2254127177526821,0.055798579812152665,False, Media insource,0.29121216560400737,1.7288889379314702,-1.7798574684374384,
1.22_126.0555m/z,126.0555321,1.222433333,0.05553209999999354,True,True,0.2912506336577575,0.07627562600536618,False, 0um_Ce 250um_Ce insource,1.8236573547052344,2.3861385977942877,0.8668346883269484,
4.77_211.0848m/z,211.0847737,4.7723833330000005,0.08477369999997109,True,True,0.9010801604063204,1.0446580761754976,False, 0um_Ce 250um_Ce cv insource,87.44336755210917,2.647082555328548,6.450277056935332,
1.24_136.0728m/z,136.07278459999998,1.24385,0.07278459999997723,True,True,0.09594966149582196,0.1025330615068184,False, 0um_Ce 250um_Ce Media insource,0.9215679559598756,0.2446500504211353,-0.11783754149852267,
0.77_162.0538n,325.1139984,0.767066667,0.1139983999999572,True,True,0.08606820172088364,0.07937064166956569,False, 0um_Ce 250um_Ce Media insource,0.26300117927862204,2.2350146499586936,-1.9268588264131097,
0.64_73.5322m/z,73.53218050000002,0.639233333,0.5321805000000097,True,True,0.01747406739820883,0.016728994140713518,False, 0um_Ce 250um_Ce Media insource,1.1129814786521974,0.804960941353606,0.15442958470237375,
1.23_154.0504m/z,154.0503871,1.229566667,0.05038709999999469,True,True,0.08474651320238512,0.03756774512700237,True, 0um_Ce 250um_Ce Media,1.3907660638019983,1.6551018092019765,0.4758797692863953,0
2.34_392.2030m/z,392.2030155,2.3395333330000003,0.20301549999999224,True,True,0.03607695480624614,0.032268347780455765,False, 0um_Ce 250um_Ce Media insource,1.2892582535581054,1.3508569876341578,0.3665412813945931,
